SISN,REFD,LEVELDES,TITLE,DATECR,DATEACM,PHDESC,REFD_HIGHER,SCOPE,RESTRTX,TGU,ISA,CUSTOD,ASSMAT,RELMAT,AVAIL,PHYSCO,NOTES,ACCRUAL,FCODES,STATUSD,WEBD,DATESUBJ,DATEDSRC_BEGINNING,DATEDSRC_END,SCALE,GMD_1,GMD_2,GMD_3,GMD_4,GMD_5,GMD_6,GMD_7,GMD_8,ADMBIO,INDEXGEO_1,INDEXGEO_2,INDEXGEO_3,INDEXGEO_4,INDEXGEO_5,INDEXGEO_6,INDEXGEO_7,INDEXGEO_8,INDEXGEO_9,INDEXGEO_10,INDEXGEO_11,INDEXGEO_12,INDEXGEO_13,INDEXGEO_14,INDEXGEO_15,INDEXGEO_16,INDEXGEO_17,INDEXGEO_18,INDEXGEO_19,INDEXGEO_20,INDEXGEO_21,MODDATE,INDEXPROV,INDEXNAME,INDEXSUB,HOWTO,FINDAID:FINDAIDLINK:FINDAID_URL,IIL:IIL_URL,DATEOFF:OFFICEAB:AB_REFA:OFFICEC:C_REFA,DATEOFF_1_BEGINNING,DATEOFF_2_BEGINNING,DATEOFF_1_END,DATEOFF_2_END,OFFICEABC_1,OFFICEABC_2,WEBL,REF_ADD,REF_FILE,HIDDENNOTES,REST,CMTD
7206,RG 1-156-2,Sub-series,Register of warrants for land grants - regulations of 21 November 1825,1826-1832,,35 centimetres of textual records (1 volume),RG 1-156,"Sub-series consists of a single volume entitled  ""Warrants for lands without purchase, Regulations 21 November 1825"".  In point of fact, this one volume contains two separate registers.  The first part of the volume consists of a register of fiats for leases, covering the period 1830 (lease # 926) to April 1860 (lease # 1688).  Entries record:  the Surveyor General's fiat number; the Executive Council Office's number; the Attorney General's number; the name, occupation and place of residence of the leasee; location of the land being leased (township, concession and lot); the type of reserve being leased (e.g., water lot, clergy reserve); the date of the order-in- council authorising the lease; the date rent payments are to commence; the date of the Attorney General's fiat; a description number (these description numbers have the letter ""L"" as a suffix); and remarks.  An alphabetical index to leasees is located at the back of this volume.  The second part of the volume is entitled:  ""Warrants for lands without purchase under regulations of 21 November 1825, commencing 1 January 1826"".  Entries in the volume record:  the warrant number; the name, place of residence, place of birth, and occupation of the grantee; the date of the order-in-council authorising the grant; the acreage granted and the district in which it was to be located; the location of the grant (lot, concession and township); the date the ticket of location was issued, and to whom; the Attorney General's fiat number and date; and a description number. Entries cover warrant # 1 (1826) to # 182 (1828).  Some entries contain later annotations relating to the grants, to 1832.",Original records are closed for conservation reasons.,"Copyright is primarily held by the Crown. No restrictions on reproduction. Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,These records are also available on microfilm.,,"Information found in Volume RG 1-156-2-1 is abstracted in the Ontario Land Records Index, available in the Archives' Main Reading Room.  Copies of this Index have been distributed on microfiche to archives and libraries across Canada, the United States, and overseas.",,"Volume RG 1-156-2-1 formerly was RG 1 C-I-3, volume 152.",Approved,Y,,1826,1832,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,,,,"Volume RG 1-156-2-1 is available on self-service microfilm MS 693, reel 155.Please note that microfilmed records are identified by their former reference codes.",No list is available for this sub-series. : : :,"These records are available through the Archives of Ontario Microfilm Interloan Service, which allows you to borrow microfilmed archival records through a library or other institution that participates in the interlibrary loan system. : :",: : : : :
6105,RG 1-30,Series,"Schedules, returns and lists of certificates of occupation issued by magistrates, surveyors and First District Land Boards","1789-1801, 1816",,15 volumes of textual records,,"Series consists of schedules and returns documenting lands under certificates of occupation, which were assigned by magistrates, surveyors and Land Boards Although these were called certificates of occupation, there is no guarantee that the individual named actually occupied the land or received a patent; rather, they merely are an indication that the individual was permitted to locate on the land.",Original records are closed for conservation reasons with the exception of Volume RG 1-30-0-15.,"Copyright is primarily held by the Crown.  No restrictions on reproduction or publication.  Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",Volume RG 1-30-0-1 to Volume RG 1-30-0-11 were acquired from the Department of Crown Lands prior to 1905.  Volume RG 1-30-0-12 was acquired on 25 November 1907 from an unidentified donor.  Volume RG 1-30-0-13 and Volume RG 1-30-0-14 were acquired from the Department of Lands and Forests.,,"Records of Land Boards for the Hesse, Nassau, Luneburg and Mecklenburg Districts, consisting of minutes, reports, instructions to the Boards, and correspondence can be found at Library and Archives Canada as RG 1, L 4.  Some reports, copies of minutes, and other records submitted by the Land Boards to the Executive Council can be found in the Land Minute Books (RG 1, L 1) and as enclosures with petitions (RG 1, L 3 L to 1791 and RG 1, L 3 thereafter), which are also located at Library and Archives Canada.","See Volume RG 1-67-0-1, Orders and Regulations which contains a small number of certificates of occupation.  Plans showing the locations made by Land Boards can be found in Series RG 1-100, Patent plans.",Portions of this series have been microfilmed by the Archives of Ontario.,,"Information found in Volume RG 1-30-0-2, Volume RG 1-30-0-3, Volume RG 1-30-0-5 and Volume RG 1-30-0-7 to Volume RG 1-30-0-8 is abstracted in the Ontario Land Records Index, available in the Archives' Main Reading Room.  Copies of this Index have been distributed on microfiche to archives and libraries across Canada, the United States, and overseas.",,"Volume RG 1-30-0-1 formerly was Series RG 1 A-IV, volume 7.; Volume RG 1-30-0-2 formerly was Series RG 1 A-IV, volume 8.; Volume RG 1-30-0-3 formerly was Series RG 1 A-IV, volume 9.; Volume RG 1-30-0-4 formerly was Series RG 1 A-IV, volume 10.; Volume RG 1-30-0-5 formerly was Series RG 1 A-IV, volume 11.; Volume RG 1-30-0-6 formerly was Series RG 1 C-I-4, volume 8.; Volume RG 1-30-0-7 formerly was Series RG 1 C-I-4, volume 9.; Volume RG 1-30-0-8 formerly was Series RG 1 C-I-4, volume 11.; Volume RG 1-30-0-9 formerly was Series RG 1 C-I-4, volume 10.; Volume RG 1-30-0-10 formerly was Series RG C-I-4, volume 7.; Volume RG 1-30-0-11 formerly was Series RG 1 C-I-9, volume 16.; Volume RG 1-30-0-12 formerly was Series RG 1 C-I-4, volume 48.; Volume RG 1-30-0-13 formerly was Series RG 1 C-I-4, volume 40.; Volume RG 1-30-0-14 formerly was Series RG 1 C-I-4, volume 45.; Volume RG 1-30-0-15 contains previously unprocessed material.",Approved,Y,,1789,1816,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,"Quebec (Province, 1763-1791). Surveyor General's OfficeUpper Canada. Surveyor General's Office",,,"Consult the volume list to narrow your search, then retrieve self-service microfilm reel or request original.Please note that microfilmed records are identified by their former reference codes.",A volume list is available for this series. : : :,"Volume RG 1-30-0-1 to Volume RG 1-30-0-14  are available through the Archives of Ontario Microfilm Interloan Service, which allows you to borrow microfilmed archival records through a library or other institution that participates in the interlibrary loan system. : :",1789-1791 : Surveyor General's Office : BA139 : : : 1791-1801 : Surveyor General's Office : BA84 : : :
21223,F 1405-60-33,Sub-series,Frank Kempf textual records,1928,,0.1 centimetre of textual records,F 1405-60,Sub-series consists of two photocopied immigration identification cards belong to Mr. and Mrs. Frank Kempf.,No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 2679,Approved,Y,,1928,,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-60-33 and container MU 9484 (barcode B444724).,No finding aid is available for this sub-series. : : :,: :,: : : : :
19451,F 4593-1-217,Sub-series,Paul Reuber Architect project files,1989-1993,,60 photographs : colour prints; 51 photographs : colour negatives; 29 photographs : colour slides; 18 photographs : colour contact prints; 2 photographs : black and white prints; 2 photographs : whiteprints; 3 architectural drawings : whiteprints,F 4593-1,"Sub-series consists of photographs and architectural drawings documenting multiple project sites for Paul Reuber Architect. Specific projects photographed include Lakeshore Village and Moss Park, both in Toronto.",No restrictions on access.,"Copyright has been transferred to the Archives by the donor. The sub-series also may contain material owned by various other copyright owners. To find out more about the copyright status of the particular material you wish to use, consult a Reference Archivist. There are no restrictions on reproduction for research and private study. If you wish to use any of this material other than for research and private study, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,,Approved,Y,,1989,1993,,Graphic materials,Architectural and technical drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consult the online list to identify the records that you require. Order using reference code F 4593-1-217 and barcode number.Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Please contact a Reference Archivist for more information.,An online list is available for this sub-series. : : :,: :,: : : : :
4854,RG 16-66,Series,Agricultural Representatives' field reports,1907-1969,,11.7 metres of textual records; 72 reels of microfilm (textual records),,"Series consists of the activity reports submitted annually by Agricultural Representatives across rural Ontario to their Branch office. The reports outline the state of the local agricultural economy, the weather and crop conditions during the past year, the representatives' objectives for their region, a description of new projects or initiatives planned, and comments on the local effectiveness of various capital grant programs.  The reports record the outreach activities of the Ministry of Agriculture and Food and its predecessors, including: innovations in farming lectures; drainage equipment demonstrations; plowing matches; agricultural exhibition displays; and liaisons with the 4H, Women's Institutes, and various rural associations.  The reports are arranged alphabetically by the name of the county/ district and then chronologically.  Several reports, especially for the years 1940-1941, are missing.","There are no restrictions on access. However, please use the microfilm copy of the reports if it is available.","Copyright is primarily held by the Crown.  There are no restrictions on reproduction.  Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",These records were acquired by the Archives of Ontario through a scheduled transfer from the Ministry of Agriculture and Food.,,,"The representatives reported to regional co-ordinators; see related series RG 16-68, ""Annual reports of the regional co-ordinators of the Agricultural Representatives Branch.""",Many of the reports have been microfilmed.  Researchers must use the self-service microfilm copies of the reports if they are available.,,,,,Approved,Y,,1907,1969,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,Ontario. Dept. of AgricultureOntario. Dept. of EducationOntario. Ministry of Agriculture and Food. Extension BranchOntario. Dept. of Agriculture and FoodOntario. Agricultural Representative Branch,,,To view records consult the listing available for this series and view self-service microfilm.  If the reports in which you are interested have not been microfilmed please contact a Reference Archivist for information.,A list arranged alphabetically by the name of the county/district and then chronologically is available for this series. : [LISTS]RG 16-66.pdf : :,: :,1907-1912 : Department of Agriculture : AA59 : : : 1907-1912 : Department of Education : AA3 : : : 1912-1920 : Department of Agriculture : AA59 : : : 1920-1956 : Department of Agriculture : AA59 : Agricultural Representative Branch : CA39 : 1956-1966 : Department of Agriculture : AA59 : Extension Branch : CA1065 : 1966-1969 : Department of Agriculture and Food : AA60 : Extension Branch : CA1065 :
14881,F 4527,Fonds,Birds-eye-view of the Cockshutt Plow Company Ltd.,193-,,1 coloured print : 25 centimetres. x 50 centimetres.,,"This item is a birds-eye-view of the Cockshutt Plow Company Limited located on Mohawk Street, Brantford, Ontario.    The print shows a coloured stylized view of factory buildings and several vehicles, with nothing in the surrounding area.  The edges of the print were cropped and there is no information identifying the artist or the publisher.",There are no restrictions on access.,"Copyright status unknown.  There are no restrictions on reproduction; however permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.","The print was purchased by the Archives of Ontario in 2006 from John Barclay Antiques, Kent Bridge, Ontario.",,,,,,,No further accruals are expected.,accession 50705,Approved,Y,,1930,1939,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"To view this material, order container B411671.",: : :,: :,: : : : :
16233,F 2093-4-2,Sub-series,Constituency correspondence,1974-1981,,50 centimetres of textual records,F 2093-4,Sub-series consists of files containing constituency correspondence and records of telephone calls and office visits. Most files include additional records such as follow-up sheets and copies of correspondence sent to constituents. The sub-series is arranged alphabetically by year.,Access to records 30 years old or less is restricted. Consult with a Reference Archivist for more information.,"Copyright has been transferred to the Archives of Ontario by the donor. Sub-series also contains material owned by various other copyright holders. To find out more about the particular material you wish to use, consult a Reference Archivist through the Reference Desk. There are no restrictions on reproduction for research and private study. If you wish to use any of this material other than for research and private study, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,"For additional constituency records, please consult F 2093-3-2, Constituency files and F 2093-3-3, London Centre constituency files.",,,Title is based on contents of the sub-series.,,,Approved,Y,,1974,1981,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For access to records more than 30 years old, please consult the online list to identify the records that you require. Order using reference code and barcode number.For access to records 30 years old or less, please contact Mr. David Peterson to obtain permission.Please note that this material is stored offsite. A minimum of 1 business day is required to retrieve the material from storage.",An online list is available for this sub-series. : : :,: :,: : : : :
10036,F 4304,Fonds,Thomas Franklin Purdy fonds,[photocopied 19-?],,1 volume of textual records : photocopies,,"Fonds consists of the photocopy of a handwritten account book of general merchant, Thomas Franklin Purdy, listing goods sold and accounts for a homestead near Brandon, Manitoba.",No restrictions on access.,"Copyright status unknown. There are no restrictions on reproduction; however permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.","Acquired from Miss H. M. Purdy of Balcarres, Saskatchewan.",,,,,,,,,Approved,Y,,1856,1892,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/06/2003,"Purdy, Thomas Franklin, 1824-1899",,,"To view this material, order using reference code F 4304.",No list is available for this material. : : :,: :,: : : : :
18772,F 1405-10-8,Sub-series,Blue Mountain Resorts photographs,1950-1970,,22 photographs : black and white contact prints; 22 photographs : black and white photomechanical reproductions; 22 photographs : black and white negatives,F 1405-10,"Sub-series consists of photographs taken in the Collingwood area of Ontario. Photographs depict structures and activities at Blue Mountain Resorts Inc., members of the Weider family, and paintings by Walter Trier. A caption sheet is included.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 2708,Approved,Y,,1950,1970,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Order using reference code F 1405 and containers A-295 (barcode B115545) and B-206 (barcode B115546).,No finding aid is available for this sub-series. : : :,: :,: : : : :
8778,RG 22-3673,Series,Norfolk County Sheriff's correspondence files,1930-1940,,36 centimetres of textual records,,"Series consists of files of correspondence created, acquired and maintained by the Sheriff of Norfolk County from 1930-1940. The files are first arranged alphabetically, then chronologically within the alphabetical divisions.",Access to these records is governed by the Freedom of Information and Protection of Privacy Act. Requests for access to records 100 years old or less must be submitted in writing to the Information and Privacy Unit of the Archives of Ontario.,Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication.,,,,"See also Series RG 22-3686, Norfolk County Sheriff miscellaneous records, particularly RG 22-3686-0-6 for warrants.",,,,,,Approved,Y,,1930,1940,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/25/2003,Ontario. Sheriffs (1791-1968),,,Requests for access to records 100 years old or less must be submitted in writing to the Information and Privacy Unit of the Archives of Ontario. Contact the Information and Privacy Unit for more information.,No finding aid is available for this series. : : :,: :,1930-1940 : Sheriffs : BA504 : : :
9872,RG 9-75,Series,Industry and Trade Expansion administration files,1977-1990,1984-1990,30.9 metres of textual records,,"Series consists of administration files of the Industry and Trade Expansion Division and its predecessor divisions.  The files in this series document the administration of the division, in particular the branches responsible for the International Offices of the Ministry of Industry, Trade and Technology and predecessor ministries. They include records relating to the operation of the international offices, incoming delegations, missions, symposiums and conferences, and other trade-related activities.  Files in this series also relate to administrative activities such as audits, budgeting plans, policy formulation, and program delivery.",Access to these records is governed by the Freedom of Information and Protection of Privacy Act. Requests for access to records 20 years old or less must be submitted in writing to the Information and Privacy Unit of the Archives of Ontario.,"Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",These records were transferred to the Archives of Ontario through the recorded information management process.,,,,,,,,,Approved,Y,,1977,1990,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/25/2003,"Ontario. Ministry of Industry and TradeOntario. Ministry of Industry and Trade. Trade DivisionOntario. Ministry of Industry, Trade and TechnologyOntario. Industry and Trade Expansion",,,"Please contact a Reference Archivist for information about obtaining access to this material. Note that this is only a preliminary description as the records have not been listed or examined in detail. Therefore, the description may be incomplete.",No finding aid is available for this series. : : :,: :,"1984-1985 : Ministry of Industry and Trade : AA24 : Trade Division : CA933 : 1985-1986 : Ministry of Industry, Trade and Technology : AA25 : Trade Division : CA933 : 1986-1990 : Ministry of Industry, Trade and Technology : AA25 : Industry and Trade Expansion : CA837 :"
22822,F 1150-2,Series,"Burns Monument Committee reports, records of meetings and subscriptions",1897-1906,,6 centimetres of textual records,F 1150,"Series consists of meeting and subscription records created by the Burns Monument Committee, as well as the Committee's reports.  Included is a minute book recording the details of Burns Monument Committee meetings, held at the following venues in Toronto, Ontario: the residence of Committee President, Mr. David Walker; St. George's Hall; the Crown Hotel; the McKinnon Building; and the Confederation Life Building.  Also included are lists of subscribers to the Burns Monument Fund, indicating their amounts paid, as well as eleven subscription books issued to members of the Burns Monument Committee, authorizing them to obtain subscriptions in aid of the Burns Monument Fund. The books are assigned to William Adamson, William Burton, Alex Fraser, G.W. Grant, John Morrison, Charles Walker, William G. Scott, and Geoffrey Vair.  The series also contains two reports from 1899 from the Burns Memorial Fund's Committee on Printing and Supplies to the General Committee, as well as two copies of a 1904 auditor's report to the president and officers of the Burns Monument Committee.",No restrictions on access.,"Records are in the public domain. There are no restrictions on reproduction for research and private study.  If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,No further accruals are expected.,,Approved,Y,,1897,1906,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consult the online list to identify the records that you require. Order using reference code and barcode number.Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Please contact a Reference Archivist for more information.,An online finding aid is available for this series. : : :,: :,: : : : :
23374,C 43-90,Series,"Drawings of Old City Hall (Toronto, Ont.)","1917, [ca. 1968]",,14 architectural drawings,C 43,"Series consists of drawings for the Old City Hall, located at [60] Queen St. West.  Included are blueline prints of floor plans by the City Property Department and a duplicate set of auto-positives in reverse.  These plans have much later pencil notes and calculations thereon related to rental of floor space and conversion of rooms and fireplaces.  There are also two rough sketches in ballpoint pen by an unknown delineator [ca. 1968], depicting proposed conversion or renovation of Old City Hall offices and existing courtrooms into dedicated court facilities   One is labelled verso, ""Shelagh, O[ld] C[ity] H[all], 23 Aug. 1968.""",No restrictions on access.,"Copyright for early records are in the public domain. Copyright for 1968 drawing rests with the creator. For more information, consult a Reference Archivist. There are no restrictions on reproduction for research and private study.  If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,"These drawings may have been accumulated during efforts to preserve the building by Alice Alison and the Friends of Old City Hall, who were the custodians of part of this fonds during the 1960s.",,,,,Reverse images.,,"Items 71, 72",Approved,Y,,1917,1968,"1"" to 16'",Architectural and technical drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"To view this material, order using, order using reference code and barcode number F004916.This material is stored onsite.",No online listing of the material in this series is available. : : :,: :,: : : : :
760,F 556,Fonds,Ely Playter fonds,1801-1853,,20 centimetres of textual records,,"Fonds consists of the diary of Ely Playter who lived near York in Upper Canada and later in Niagara County in New York State. Playter was a farmer, lay preacher and officer in the Upper Canada militia. In 1824 he was elected to the House of Assembly.   The diary documents Playter's day-to-day life from 1801 to 1853. Since he was a lay preacher with the Methodist church, religious topics feature prominently. Other topics include his farming and lumbering activities; his difficulties in rounding up local militia men during the War of 1812; the fall of York to the Americans in 1813 and its subsequent occupation; election practices in Upper Canada; activities in the House of Assembly of Upper Canada; and various movements affecting New York politics in the 1840s (including the abolitionist movement, the temperance movement, the Locofocos, and the divisions in the Whig party).  The diaries are chronological; however, numerous gaps exist. There are no entries for 1807-1808 or from October 1812 to April 1813 and with the exception of December 1836 there are no entries from 1834 to 1839.",Originals are restricted for conservation reasons. Microfilm must be used.,"Records are in the public domain. There are no restrictions on reproduction for research and private study.  If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.","Fonds was acquired by the Archives of Ontario in 1954 from Mary Playter Daniel of San Francisco, California, U.S.A.",,,,Records are available on microfilm.,,Title based on content of fonds.,,Accession Number: 1529. MU 5901 - MU 5902. MS 87.,Approved,Y,,1801,1853,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,"Playter, Ely, 1776-1858",,,"Consult the online list to identify the records that you require.To view records, use self serve microfilm reel MS 87.",An online list is available for this fonds. : : :,: :,: : : : :
16919,C 11-984,Series,"Burke, Horwood and White architectural drawings for the John Northway and Sons store in Toronto, Ontario",1916,,8 architectural drawings,C 11,"Series consists of plans, elevations, sections and details for a store at the corner of Yonge and St. Mary streets.",Access to these records is not restricted.,"Copyright has been transferred to the Archives of Ontario by the donor. There are no restrictions on reproduction for research and private study.  If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,"For material related to other John Northway and Sons properties, see series C 11-305 and C 11-1233 for the Yonge and Louisa store, Toronto; C 11-1052 for the Wellington Street warehouse; C 11-297 for the Orillia store; C 11-1230 for the Hamilton store and C 11-1251 for the Stratford store.",,,,,Project number: 1224,Approved,Y,,1916,,,Architectural and technical drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burke, Horwood and White (firm)",,,Material is stored onsite.  Order using reference code C 11-984 and container numbers K-226 (barcode F004453) and K-899 (barcode F004452).,No finding aid is available for this series. : : :,: :,: : : : :
15119,F 4531-15,Series,Fred W. Hotson's Grumman CP-121 Tracker research files,[ca. 1955]-1996,,1 centimetre of textual records; 4 photographs : black and white negatives; 139 photographs : black and white prints,F 4531,"Series consists of Fred W. Hotson's research files on the Grumman CP-121 Tracker aircraft, created and accumulated in the course of writing books on de Havilland Canada.  Records include magazine articles, a news release, research notes, and photographs. Photographs depict the interior and exterior of the aircraft, including details of the cockpit and controls. Also included are official photographs of the 100th Tracker, made for the Royal Canadian Navy. Several photographs show the Tracker in flight and in formation.  Note that most of the photographs in this series are professional photographs, taken for public relations or advertising purposes; there are very few amateur snapshots included in this series.   De Havilland Canada produced 100 Grumman Trackers under licence, between 1955 and 1957.  Some parts were manufactured by other Canadian companies, with the forward fuselage and cockpit built by de Havilland Canada.  DHC assembled and tested the aircraft.   The Tracker was an anti-submarine aircraft, and was the first Canadian-built aircraft ordered by the Royal Canadian Navy.",There are no restrictions on access.,"The donor has transferred copyright to the Archives of Ontario, insofar as he owns it. Series may also contain material owned by various other copyright owners. To find out more about the copyright status of the material you wish to use, consult a Reference Archivist through the Reference Desk. There are no restrictions on reproduction for research and private study.  If you wish to use the material for purposes other than research and private study, please submit a Request for Permission to Publish, Exhibit, or Broadcast Form.",,,,Related photographs may be found in F 4531-30: Fred W. Hotson's collection of miscellaneous de Havilland Canada aircraft photographs.,,,,,,Approved,Y,,1952,1996,,Textual records,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consult the online list to identify the records that you require. Order using reference code and container number.Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage.,An online listing is available for this series. : : :,: :,: : : : :
3685,RG 16-307,Series,CBC television productions in cooperation with the Ontario Department of Agriculture and Food,[1964?-1967?],,"5,059 metres of motion picture film (8 hours) : kinescopes, black and white, opt. sd. ; 16 mm",,"Series consists of kinescopes of television programs produced and directed by Rena Elmer of the Canadian Broadcasting Corporation (CBC) in cooperation with the Ontario Department of Agriculture and Food.  The programs appear to have been produced under two program series titles:  ""Let's look at farming "" (1964?) and ""This business of farming "" (1965-1967?).  Divided into two 30 minute segments, the programs dealt with various aspects of managing a modern farm.  The films in this series have been arranged in chronological order.",There are no restrictions on access to these records.  Researchers must use video copies and reference prints where these are available in place of access to original kinescopes.,"Copyright is held by the Canadian Broadcasting Corporation.  Permission of the CBC is required for reproduction, publication, broadcast, exhibit or other uses.",These kinescope films were acquired by the Archives of Ontario from the Ontario Agricultural Museum in 1999.  The films had been transferred from the Ministry of Agriculture and Food film library to the Museum at some point after the Museum opened in 1975.,,,,Film or video reference copies of these films are not available. Please consult with the archivist responsible for sound and moving images about arrangements to view any of the films.,,,,,Approved,Y,,1964,1967,,Moving images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,Ontario. Dept. of AgricultureOntario. Dept. of Agriculture. Information BranchOntario. Dept. of Agriculture and Food,,,"Consult the film list to narrow your search down to particular title(s) and the reference code for the title(s).  Depending on the availability of film or video reference copies, film and video may be screened by contacting a Reference Archivist.","A list of the films in this series is available.  The list provides reference code, title, dates of creation, physical description and a note on the availability of film or video reference copies for screening. : : :",: :,1964-1966 : Department of Agriculture : AA59 : Information Branch : CA1027 : 1966-1967 : Department of Agriculture and Food : AA60 : Information Branch : CA1027 :
20774,F 1405-76-18,Sub-series,Rolf Buschardt Christensen textual records,1975-1981,,5 centimetres of textual records; 1 microfilm reel of textual records,F 1405-76,"Sub-series consists of records pertaining to the Federation of Danish Associations in Canada and the Danish Club in Ottawa, Ontario.  The types of records include minutes, proposals, correspondence, notices, by-laws, financial statements, membership lists, and newsletters.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,"MSR 4870, MSR 11230",Approved,Y,,1975,1981,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"To order textual records, please order using reference code F 1405-76-18 and container MU 9931 (barcode B440587). Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. For microfilm material please consult self-serve microfilm reel MFN 284.",No finding aid is available for this sub-series. : : :,: :,: : : : :
20606,F 1405-54-289,Sub-series,Teresa Rakowska-Harmstone curriculum vitae,1979,,4 pages of textual records,F 1405-54,"Sub-series consists of the curriculum vitae of Dr. Teresa Rakowska-Harmstone, an expert in international relations at Carleton University.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 10366,Approved,Y,,1979,,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-54-289 and container MU 9071 (barcode B291290).,No finding aid is available for this sub-series. : : :,: :,: : : : :
777,F 494,Fonds,James Dougall fonds,1805-1869,,10 centimetres of textual records,,"Fonds consists primarily of James Dougall's business and religious correspondence, and also includes accounts and printed materials.  Correspondence relates to his work as an evangelist, and to business dealings (such as the selling of flour). Fonds also includes accounts, promissory notes, and petitions. Printed materials include bills, and replies to addresses by the House of Assembly.",No restrictions on access.,Copyright held by creator. These materials cannot be published without permission from the copyright holder.,"Fonds was acquired by the Archives of Ontario from Mrs. Shorey of Picton, Ontario.",,,,,,Title based on content of fonds.,,MU 930.,Approved,Y,,1805,1869,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,"Dougall, James, fl. 1805-1869",,,"First consult the inventory for F 494 to narrow down search, or order box MU 930 (barcode B293819).",An item listing is available for this fonds. : : :,: :,: : : : :
