SISN,REFA,HEADING,DATEEX_BEGINNING,DATEEX_END,FUN,ADM,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,SOURCE,SUC_1,SUC_2,SUC_3,SUC_4,DATECONT_1_BEGINNING,DATECONT_1_END,CONTAG_1,DATECONT_2_BEGINNING,DATECONT_2_END,CONTAG_2,DATECONT_3_BEGINNING,DATECONT_3_END,CONTAG_3,DATECONT_4_BEGINNING,DATECONT_4_END,CONTAG_4,DATECONT_5_BEGINNING,DATECONT_5_END,CONTAG_5,DATECONT_6_BEGINNING,DATECONT_6_END,CONTAG_6,DATECONT_7_BEGINNING,DATECONT_7_END,CONTAG_7,DATECONT_8_BEGINNING,DATECONT_8_END,CONTAG_8,DATECONT_9_BEGINNING,DATECONT_9_END,CONTAG_9,DATECONT_10_BEGINNING,DATECONT_10_END,CONTAG_10,DATECONT_11_BEGINNING,DATECONT_11_END,CONTAG_11,DATECONT_12_BEGINNING,DATECONT_12_END,CONTAG_12,DATECONT_13_BEGINNING,DATECONT_13_END,CONTAG_13,DATECONT_14_BEGINNING,DATECONT_14_END,CONTAG_14,AUTHTP_1,AUTHTP_2,NAME,AA,PAR_1,PAR_2,PAR_3,PAR_4,SEEALSO,PRED_1,PRED_2,PRED_3,PRED_4,PRED_5,RULES,STATUSA,WEBA,CMTAU,MOD_DATE
8421,BA700,Hamilton Normal School (Ont.),,,"The Hamilton Normal School was an educational institution which trained teachers, primarily for the primary level of schools.","The Hamilton Normal School was established in 1908. In 1953, the Hamilton Normal School became known as the Hamilton Teachers' College (all Normal Schools were re-named Teachers' Colleges at this time). In 1974, the Hamilton Teachers' College was reorganized as the Hamilton campus of the newly created Ontario Teacher Education College; there was also a Toronto campus. In 1979, the Ontario Teacher Education College, including the Hamilton campus, was closed. The Hamilton building, beside McMaster University, was sold to the Hamilton-Wentworth Roman Catholic Separate School Board for use as a high school.",Hamilton Teachers College.,Ontario Teacher Education College Hamilton Campus,,,,,,,,,,"Archives of Ontario Inventory Number 2, Education Records",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Ontario Government Name,,Hamilton Normal School,,,,,,,,,,,,Rules for Archival Description,Approved,Y
3589,,Opasatika River (Ont.),,,,,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1974.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM  4.10B,Approved,Y
7533,CA1635,Ontario. Ministry of Education (1972-1993). Research Branch,,,"The Research Branch was responsible for the Ontario Ministry of Education's educational research program. The Research Branch developed systems that would evaluate Ministry of Education programs and the provincial education system. The Research Branch was also responsible for the Information Centre of the Ministry of Education and for the Ontario Education Resources Information Systems (ONTERIS), which developed data bases providing information on education research and documents. The Research Branch provided similar services to the Ministry of Colleges and Universities.","The Research Branch of the Ministry of Education was created in 1981 and resulted from a combination of the Research and Evaluation Branch and the Information Centre (previously named the Information Resources Centre). The Research Branch was part of the Planning and Policy Analysis Division. The Research Branch ceased to exist when it was merged with the Statistical Information Services Unit of the former Management Information Systems Branch to form the Research and Information Branch, effective January 1, 1984.",,,,,,,,,,,,Inventory of the Ministry of Education,Ontario. Ministry of Education (1972-1993). Research and Information Branch,,,,1981,1983,Ontario. Ministry of Education (1972-1993),1981,1983,Ontario. Ministry of Colleges and Universities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Research Branch,,,,,,,,,,,,,Approved,Y
1164,,Harrow (Ont. : Township),,,,Located in Sudbury District.,,,,,,,,,,,,"Carter, Place Names of Ontario, v. 1, p. 512; Gazetteer of Canada: Ontario, 1988, 4th ed., p. 161.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,,Y
7899,BA592,Employment Service Council of Ontario,,,The Employment Service Council of Ontario was designed to made recommendations to the Minister of Labour with regards to the establishment and operation of Ontario offices of the Employment Service of Canada. The council divided itself into three committees: one for general administration of the Employment Service; one for Private Employment Agencies; and one for other questions of public policy,"The Employment Service Council of Ontario was established on August 3, 1922. It is not known how long the council continued in operation but it appears in the annual reports up until about 1940.",,,,,,,,,,,,Inventory 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Ontario Government Name,,Employment Service Council of Ontario,,,,,,,,,,,,Rules for Archival Description,Approved,Y
6323,,"Fraser, Frederick George Mackenzie, fl. 1878-1889",,,,"His duty was to enforce the issuing of licenses and the confiscation of the gear of violators. In 1884 he reported that the Muskoka Lumber Mills was dumping sawdust into the Muskoka River, which led to the trial and conviction of the mill's owner, Trueman Aldrich.","Fraser, Frederick G. M.",,,,,,,,,,,"Archives of Ontario, fonds 1034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
5248,CA931,Ontario. Trade Development Branch (1993-1996),,,The Trade Development Branch was responsible for promoting Ontario exports internationally.,"The Trade Development Branch was formed in 1993 in the Ontario Ministry of Economic Development and Trade within the Trade and Investment Marketing Division. It assumed some of the responsibilities of the former Trade and Investment Support Branch. The branch consisted at creation of the Export Services Section, the Americas Section and the Overseas Section. These last two sections assumed some of the responsibilities of the former international offices of the ministry, which were closed in 1993. In 1996 the Trade Development Branch ceased to exist when its functions were assumed by the Ontario International Trade Corporation.",,,,,,,,,,,,Archives of Ontario. Inventory 9 - Records of the Ministry of Economic Development and Trade (February 1997),,,,,1993,1995,Ontario. Ministry of Economic Development and Trade (1993-1995),1995,1996,"Ontario. Ministry of Economic Development, Trade and Tourism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Trade Development Branch,,,,,,,Ontario. Trade and Investment Support Branch,,,,,,Approved,Y
458,,Medora (Ont. : Township),,,,"Located in Muskoka District, Ontario.",,,,,,,,,,,,"Gazetteer of Ontario, 1962,  p. 358.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,,Y
4857,CA293,Ontario. Office of the Provincial Municipal Auditor,,,"The Provincial Municipal Auditor was responsible for devising accounting procedures for the various levels of local government across Ontario, for auditing the books of these municipalities, and for preparing books of account for use by the various school boards of the province.","The Office of the Provincial Municipal Auditor was established in 1897. The Auditor reported to the Attorney General of Ontario from 1897 to 1914, and after that to the Provincial Secretary. The Provincial Municipal Auditor was transferred to the newly created Bureau of Municipal Affairs in 1917.",,,,,,,,,,,,"Bishop, Olga. Publications of the Ontario Government, 1867-1900 (1976)",,,,,1897,1914,Ontario. Dept. of the Attorney General,1914,1917,Ontario. Dept. of the Provincial Secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Office of the Provincial Municipal Auditor,"Act to make better provision for keeping and auditing Municipal and School Accounts, Statutes of Ontario 1897, Chap 48",,,,,,,,,,,,Approved,Y
7878,CA1796,Ontario. Occupational Health and Safety Branch,,1991,"The function of this branch is to coordinate the programs and services that administer the Occupational Health and Safety Act and its regulations. It aims to foster a healthy and safe working environment and to encourage cooperation between employers and workers in identifying and controlling health and safety hazards. The branch operates the following programs: Professional and Specialized Services, Industrial Health and Safety Program, Construction Health and Safety Program, Mining Health and Safety Program, Mine Rescue Program, Regulation Development Unit, Health and Safety Studies Unit (amalgamated with Professional and Specialized Services in 1996-97), Occupational Health Laboratory Services, Materials Testing Laboratory, Radiation Protection Services. The services are provided in the Area, District and Satellite Offices across the province.",This branch was created in 1991 as one of the two branches of the newly established Operations Division and assumed the functions of the former Occupational Health and Safety Division.,,,,,,,,,,,,"KWIC Index to Government Services 1997; RG 7 inventory. KWIC Index to Services, 2002.",,,,,1991,,Ontario. Ministry of Labour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Occupational Health and Safety Branch,,,,,,,Ontario. Occupational Health and Safety Division,,,,,,Approved,Y
557,,Ryde (Ont. : Township),,,,"This Act permitted communities to petition the Legislative Assembly or county for incorporation as townships, towns or villages on reaching specified population levels. An incorporated township, lower tier municipality, has a council consisting of an elected Reeve, Deputy Reeves, and councillors the number of which depend on the population of the township. Its responsibilities relate largely to the upkeep of the local road system and the delivery of services such as water and sewage. It has wide powers relating to the regulation of land and local administration through by-laws. It has the power to raise money through direct taxation on land and through the use of debentures. The Township of Ryde was dissolved and incorporated into the Town of Gravenhurst in 1971 under the District Municipality of Muskoka Act, Ontario Statutes 1970, Chapter 32.",,,,,,,,,,,,"Gazetteer of Ontario, 1962,  p. 480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Name,Geographic Name,,,,,,,,,,,,,NAM 4.4,,Y
2808,,Joffre (Ont. : Township),,,,Located in Sudbury District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
171,,"Greenwater Lake (South of Lac des Milles Lacs, Thunder Bay District, Ont.)",,,,,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1974, p. 292; 1988, p. 152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.10B,,Y
2308,,Brock (Ont. : Township),,,,"This act provided for the creation of municipal governments at the town, village and township levels and identified those which would automatically be granted municipal status when the act came into effect, January 1, 1850. Communities not named in the original act could petition the county council or legislative assembly for incorporation on reaching specified population levels. An incorporated township, lower tier municipality, has a council consisting of an elected Reeve, Deputy Reeves, and councillors the number of which depend on the population of the township. Its responsibilities relate largely to the upkeep of the local road system and the delivery of services such as water and sewage. It has wide powers relating to the regulation of land and local administration through by-laws. It has the power to raise money through direct taxation on land and through the use of debentures. Originally part of the County of Ontario, on January 1, 1974  it absorbed the Village of Cannington to form part of the Durham Region under Ontario Statutes, 1973, Chapter 78, the Regional Municipality of Durham Act.",,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Name,Geographic Name,,,,,,,,,,,,,NAM 4.4,Approved,Y
5812,,Campbellville (Ont.),,,,,,,,,,,,,,,,"Gazettteer of Ontario, Ontario, 1974 ed., p. 114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
3402,,Sutcliffe (Ont. : Township),,,,Located in Cochrane District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
6491,,"Canniff, William, 1830-1910",,,,"He was born in Thurlow Township, Hastings County, and attended Victoria College, Cobourg, the Toronto School of Medicine and the University of New York, where he graduated in 1854. He became a member of the English Royal College of Surgeons in 1855 and served as a medical officer in the Crimean War. On his return to Canada, he practised medicine at Belleville and Toronto. He was a professor of general pathology and surgery at Victoria College and Sub-Dean of the Toronto Medical School. He was also the first Medical Health Officer of Toronto, 1883-1891. Canniff was also the author of two historical works entitled A History of the early settlement of Upper Canada (1869), and The medical profession in Upper Canada: a historical narrative (Toronto, 1894). Topics in his other papers included: the Toronto General Hospital, the Canadian Medical Association, Victoria College, settlement in Belleville and Prince Edward County, the Northwest Rebellion and historical societies.",,,,,,,,,,,,"Archives of Ontario, fonds 1390. Canadiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
7150,,Sons of Temperance of North America. Ameliasburgh Division No. 92,,,,"It was founded in New York City in 1842, and flourished in mid nineteenth century North America. The organisation was divided into subordinate, grand and national divisions.",,,,,,,,,,,,"Archives of Ontario, fonds 803. Canadiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
2941,,MacGregor (Ont. : Township),,,,Located in Thunder Bay District.,Macgregor (Ont. : Township),,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
1849,,Cygnet Lake (Ont.),,,,"Located in Rudd Township, Kenora District",,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1974, p. 176; 1988, p. 91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.10B,Approved,Y
5396,CA1144,Ontario. Transportation Regulation Operations Division,,,"The Transportation Regulation Operations Division regulated the licensing of vehicles covered by the Public Vehicles Act (e.g. buses and charter bus operations, for-hire trucks). The division also monitored the performance and qualifications of Ontario drivers and vehicles and provided information on this to the public, courts, and law enforcement agencies. In addition, this agency investigated possible contraventions to various transportation acts and monitored the operation of carriers. After 1980, the division offered systems support for all agencies administered by the Safety and Regulation Division.","The Transportation Regulation Operations Division was formed in January 1976 within the Ontario Ministry of Transportation and Communications, assuming the administrative functions of the Licensing Control Division as well as responsibility for the newly created Program Development Branch. The Transportation Regulation Operations Division was initially known as the Transportation and Regulation Division and reported to the Assistant Deputy Minister of Drivers and Vehicles between 1976 and 1979 (changing its name to the Transportation Regulation Division in 1977). From 1980 until its closure, the Assistant Deputy Minister of Safety and Regulation administered the division. The agency changed its name to the Transportation Regulation Operations Division in 1981. The division ceased to exist in 1991 when the subordinate branches that it administered began reporting directly to the Assistant Deputy Minister of the Safety and Regulation Division.",Ontario. Transportation Regulation Division.,Ontario. Transportation and Regulation Division,,,,,,,,,,"Ministry of Transportation and Communications Annual Reports 1979-1987. KWIC Index to Government Services, 1986-1993; Ministry of Transportation Intranet.",,,,,1976,1987,Ontario. Ministry of Transportation and Communications,1987,1991,Ontario. Ministry of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Transportation Regulation Operations Division,,,,,,,,,,,,,Approved,Y
1619,,Roosevelt (Ont. : Township),,,,Located in Sudbury District.,,,,,,,,,,,,"Carter, Place Names of Ontario, v. 2, p. 1010; Gazetteer of Canada: Ontario, 1988, 4th ed., p. 330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
425,,Lyndoch (Ont. : Township),,,,"Located in Renfrew County, Ontario.",,,,,,,,,,,,"Gazetteer of Ontario, 1962,  p. 329.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,,Y
1223,,Tichborne (Ont.),,,,"Concentrated rural community located in Hinchinbrooke Township, Frontenac County.",,,,,,,,,,,,"Carter, Place Names of Ontario, vol. 2, p. 902; Gazetteer of Canada: Ontario, 4th ed., 1988, p. 387.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,RAD 23.4C2,,Y
9288,,"Grobb, Reita Margaret (1910-1988)",,,,"Reita Margaret Grobb was born February 3, 1910 to John Delbert Grobb and Leatha Tallman Grobb. She grew up on the Grobb family farm in Beamsville Ontario, before graduating from the Hamilton Normal School in 1932. She worked as a teacher for seven years before working as an accounting clerk in St. Catharines for 25 years. She retired to Grimsby, Ontario, and died April 8, 1988.",,,,,,,,,,,,"F 4648, Love, Linton. ""Grobb History - 7th Generation."" Internet Archive. https://web.archive.org/web/20090930062533/http://www.grobb-grubb-genealogy.com/grobb-grubb-genealogy-generation-07.htm (accessed January 9, 2014).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
743,,Churchill (Man.),,,,58ø47' 94ø12',,,,,,,,,,,,"Gazetteer of Canada, Manitoba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,RAD 23.4C2,,Y
1466,,Morin (Ont. : Township),,,,Located in Algoma District.,,,,,,,,,,,,"Carter, Place Names of Ontario, v. 1, p. 791; Gazetteer of Canada: Ontario, 1988, 4th ed., p. 263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
8815,CA2181,Ontario. Energy Division,,,"The Energy Division provided a structure for identifying strategic issues, coordinating policy and program development and integrating interaction between the ministry and other governments on issues related to affordable energy, energy regulation and economic growth, among others.","The Energy Division was formed in 1997 as part of the newly created Ministry of Energy, Science and Technology out of portions of the Policy Division of the former Ministry of Environment and Energy. At various times during its history, the Energy Division included the Electricity Policy Branch; the Electricity Restructuring Office; the Energy Policy Branch; the Energy Economics and Financial Analysis Section and the Oil and Gas Section, among others. The Energy Division was placed back under the Ministry of Environment and Energy when that Ministry was briefly re-established from April 2002-August 2002. The Energy Division continued to exist as part of the newly created Ministry of Energy in 2003 but, in 2004, its responsibilities were transferred to the Office of Energy Supply and Conservation.",,,,,,,,,,,,KWIK indexes,,,,,1997,2002,"Ontario. Ministry of Energy, Science and Technology",2002,2008,Ontario. Ministry of Energy (2003-2008),2002,,Ontario. Ministry of Environment and Energy (2002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,,,,,,,,,,,,,,Approved,Y
2532,,Dennie (Ont. : Township),,,,Located in Sudbury District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
6683,,Birchard (family),,,,,,,,,,,,,,,,"Archives of Ontario, fonds 294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Family Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
7710,,Saint Lawrence Permanent Building Society,,,,"Saint Lawrence Permanent Building Society was established in June 1858. Its office was on Main Street in Brockville, Ontario. The main object of the Society was to provide loans to its members to enable them to purchase or build their own dwellings or purchase or lease property. Funds were raised through monthly subscriptions by members.",,,,,,,,,,,,"Archives of Ontario fonds F 4201. Rules and Regulations, Saint Lawrence Permanent Building Society. (Brockville, Ontario: J. M'Mullen, 1858)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
5364,CA1113,Ontario. Dept. of Highways. Operations Branch,,,The Operations Branch administered the construction and maintenance of King's Highways and secondary roads in Ontario.,"The Operations Branch was established in 1954 within the Ontario Department of Highways. The Operations Branch was comprised of three sections (later called divisions): Construction;  Maintenance; and Materials and Research (in 1964, Material and Research was divided into two offices, one of which - the Materials Testing Office - remained within the Operations Branch). In 1962 the Municipal Roads Division was added to the branch. In 1971, the Operations Branch became part of the Ontario Department of Transportation and Communications. In 1972, the Operations Branch was replaced by the Operations Division, within the Ontario Ministry of Transportation and Communications.",Ontario. Dept. of Transportation and Communications. Operations Branch,,,,,,,,,,,"Department of Highways/Ministry of Transportation and Communications Annual Reports, 1954-1972.",Ontario. Ministry of Transportation and Communications. Operations Division,,,,1954,1971,Ontario. Dept. of Highways,1971,1972,Ontario. Dept. of Transportation and Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Operations Branch,,,,,,,,,,,,,Approved,Y
786,,St. Raphaels (Ont.),,,,,,,,,,,,,,,,Gazetteer of Canada: Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,RAD 23.4C2,,Y
6842,,"Martin, William L., 19th cent.",,,,,,,,,,,,,,,,"Archives of Ontario, fonds 701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
4414,CA952,Ontario. Clerks of the Peace (1968-1984),,,"Clerks of the Peace were appointed to keep the county record and to assist the justices of the peace in quarter sessions in drawing indictments, entering judgements, issuing process etc., and in administering business. Basic duties of the Clerks of the Peace included: recording forfeited estates of traitors; prosecuting negligent assessors; laying property assessment suits before Quarter Sessions; furnishing government with annual returns of assessed property;  making writs of assessments; notifying parish and town officials to take oath; granting certificates of pardon; delivering jury lists to the Sheriff; recording marriages; transmitting to the government lists of licences granted; recording and transmitting to government lists of population; making up, yearly, a list of inhabitant householders and delivering it to the Sheriff for jurors; returning convictions to the General Quarter Session of the Peace and filing Justice of the Peace's Returns of Convictions and Returns of Finis, Penalties etc.; publishing the returns in the newspaper of the district; recording the place and time of sittings of the County/District Court; and taking the affidavit of bastardy from unmarried mothers for support by declaring the father.","In 1968, the Government of Ontario, through the Department of the Attorney General, became responsible for all aspects of the administration of justice in the province. As a result, the Clerks of the Peace of the province, who prior to 1968 were local county officials, became officials of the Department of the Attorney General. Clerks of the Peace were appointed by the Lieutenant Governor and were required to be a Barrister at Law, with not less than three years standing at the bar of Ontario. The positions of Clerk of the Peace and Crown Attorney were, in general, held by the same individual. However, if it was necessary for health reasons, the individual could resign as Crown Attorney and remain as Clerk of the Peace. If this was the case, the newly appointed Crown Attorney would then become Clerk of the Peace upon the vacancy of that position. With the abolition of the General Sessions of the Peace in 1984, the position of Clerk of the Peace lost much of its remaining raison d'etre and subsequently faded away completely. The following is an alphabetical listing of the counties/districts/judicial districts that have existed within the Province since 1968 (with Dt.= District, Co.=County, and J.D.=Judicial District), along with the dates for which they existed: Algoma Dt. (1859- );  Brant Co. (1853-    ); Bruce Co. (1867-     ); Carleton Co. (1850-1969); Cochrane Dt. (1922- ); Dufferin Co. (1881-     ); Durham J.D. (1974-     ); Elgin Co. (1853- ); Essex Co. (1853-     ); Frontenac Co. (1865-     ); Grey Co. (1853- ); Haldimand Co. (1851-1974); Haldimand J.D. (1974-     ); Haliburton Co. (1874-     ); Halton Co. (1855-1973); Halton J.D. (1974-     ); Hamilton- Wentworth J.D. (1974-     ); Hastings Co. (1850-     ); Huron Co. (1867- ); Kenora Dt. (1898-     ); Kent Co. (1851- ); Lambton Co. (1853-     ); Lanark and Renfrew United Cos. (1850-1866); Lanark Co. (1866- ); Leeds and Grenville United Cos. (1850-     ); Lennox and Addington United Co. (1865- );  Lincoln, Haldimand and Welland United Cos. (1850-1851); Lincoln and Welland United Cos. (1851-1856); Lincoln Co. (1856- 1970); London Dt. (1798-1849); Luneburg Dt. (1788-1792); Manitoulin Dt. (1899-     ); Mecklenburg Dt. (1788-1792); Middlesex Co. (1850-1851; 1853- ); Middlesex and Elgin United Cos. (1851-1853); Midland Dt. (1792-1849); Montreal (1777- 1788); Muskoka and Parry Sound Dt. (1888-1898); Muskoka Dt. (1898- ); Nassau Dt. (1788- 1792); Newcastle Dt. (1802- 1849); Niagara Dt. (1798-1849); Niagara North J.D. (1970-     ); Niagara South J.D. (1970- ); Nipissing Dt. (1858-     ); Norfolk Co. (1850-1974); Norfolk J.D. (1974-     ); Northumberland and Durham United Cos. (1850-1973); Northumberland Co. (1974-     ); Ontario Co. (1853-1973); Ottawa Dt. (1816- 1849); Ottawa-Carleton J.D. (1969-     );    ); Peel Co. (1866-1973); Peel J.D. (1974- ); Perth Co. (1853- ); Peterborough Co. (1850-1851; 1863-     ); Peterborough and Victoria United Cos. (1851- 1863); Prescott and Russell United Cos. (1850-     ); Prince Edward Dt. (1834-1849); Prince Edward Co. (1850-     ); Rainy River Dt. (1909-     ); Renfrew Co. (1866-     ); Simcoe Dt. (1837-1849);  Simcoe Co. (1850- ); Stormont, Dundas and Glengarry United Cos. (1850- ); Sudbury Dt. (1907-     ); Talbot Dt. (1837-1849); Temiskaming Dt. (1913-     ); Thunder Bay Dt. (1884-     ); Victoria Dt. (1839-1849); Victoria Co. (1863-     ); Waterloo Co. (1850-1851; 1853- 1973); Waterloo J.D. (1974- ); Waterloo, Wellington and Grey United Cos. (1851-1853); Wellington Dt. (1840-1849); Wellington Co. (1853-     ); Welland Co. (1856-1970); Wentworth and Halton United Cos. (1850-1851; 1853-1855); Wentworth, Halton and Brant United Cos. (1851-1853); Wentworth Co. (1855-1973); Western Dt. (1792-1849); York Co. (1850-1851; 1866-1970); York, Ontario and Peel United Cos. (1851-1853); York and Peel United Cos. (1853-1866); York J.D. (1971-     ); and York Region J.D. (1980-     ).",Upper Canada. Clerks of the Peace.,Canada (Province). Clerks of the Peace,,,,,,,,,,"Armstrong, Frederick. Handbook of Upper Canadian Chronology (1985). Riddell, William. The Bar and the Courts of the Province of Upper Canada, or Ontario (1928)",,,,,1968,1969,Ontario. Dept. of the Attorney General,1969,1972,Ontario. Dept. of Justice,1972,,Ontario. Ministry of the Attorney General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,,,,,,,,Ontario. Clerks of the Peace (1777-1968),,,,,,Approved,Y
